store_location,product_category,product_type,product_detail,total_qty_of_product_sold,total_revenue,day_of_transaction,day_number,month_of_transaction,month_number,transaction_quarter,time_of_transaction,days_classification,time_classification
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Wed,4,May,5,2,07:10:38,Weekday,Early Morning
Astoria,Bakery,Scone,Scottish Cream Scone ,1,4.5,Wed,4,May,5,2,07:10:38,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Wed,4,May,5,2,07:10:50,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,1,2.45,Wed,4,May,5,2,07:11:18,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Oatmeal Scone,1,3.0,Wed,4,May,5,2,07:11:18,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Wed,4,May,5,2,07:11:59,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,May,5,2,07:13:27,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Cappuccino,2,7.5,Wed,4,May,5,2,07:13:43,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Carmel syrup,2,1.6,Wed,4,May,5,2,07:13:43,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3.0,Wed,4,May,5,2,07:14:47,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Rg,2,5.0,Wed,4,May,5,2,07:15:02,Weekday,Early Morning
Astoria,Bakery,Biscotti,Ginger Biscotti,1,3.5,Wed,4,May,5,2,07:15:02,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Lemon Grass Rg,2,5.0,Wed,4,May,5,2,07:15:17,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Wed,4,May,5,2,07:15:23,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2,5.0,Wed,4,May,5,2,07:16:05,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Wed,4,May,5,2,07:16:33,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Wed,4,May,5,2,07:16:48,Weekday,Early Morning
Astoria,Bakery,Scone,Ginger Scone,1,3.25,Wed,4,May,5,2,07:16:48,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,6.0,Wed,4,May,5,2,07:17:02,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Wed,4,May,5,2,07:18:54,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,Wed,4,May,5,2,07:18:58,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Wed,4,May,5,2,07:18:58,Weekday,Early Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Lg,2,7.0,Wed,4,May,5,2,07:19:45,Weekday,Early Morning
Lower Manhattan,Branded,Clothing,I Need My Bean! T-shirt,1,28.0,Wed,4,May,5,2,07:19:45,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Black tea,Earl Grey Lg,2,6.0,Wed,4,May,5,2,07:19:55,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Wed,4,May,5,2,07:19:55,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Wed,4,May,5,2,07:20:17,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Ginger Scone,1,3.25,Wed,4,May,5,2,07:20:17,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,Wed,4,May,5,2,07:20:23,Weekday,Early Morning
Astoria,Bakery,Pastry,Chocolate Croissant,1,3.75,Wed,4,May,5,2,07:21:02,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,1,3.0,Wed,4,May,5,2,07:21:41,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Espresso shot,1,3.0,Wed,4,May,5,2,07:22:14,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Wed,4,May,5,2,07:22:14,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,6.0,Wed,4,May,5,2,07:22:34,Weekday,Early Morning
Astoria,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,7.5,Wed,4,May,5,2,07:22:42,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Espresso shot,1,3.0,Wed,4,May,5,2,07:23:05,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Carmel syrup,1,0.8,Wed,4,May,5,2,07:23:05,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Wed,4,May,5,2,07:23:05,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Wed,4,May,5,2,07:23:36,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Cappuccino,1,3.75,Wed,4,May,5,2,07:24:04,Weekday,Early Morning
Astoria,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1,0.8,Wed,4,May,5,2,07:24:04,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,May,5,2,07:24:05,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Wed,4,May,5,2,07:25:12,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2,6.2,Wed,4,May,5,2,07:28:58,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Espresso shot,1,3.0,Wed,4,May,5,2,07:29:05,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Wed,4,May,5,2,07:29:05,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Green tea,Serenity Green Tea Lg,2,6.0,Wed,4,May,5,2,07:29:15,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Wed,4,May,5,2,07:29:15,Weekday,Early Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Rg,1,3.0,Wed,4,May,5,2,07:29:24,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2,6.2,Wed,4,May,5,2,07:29:53,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Ginger Biscotti,1,3.5,Wed,4,May,5,2,07:29:53,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Wed,4,May,5,2,07:30:22,Weekday,Early Morning
Astoria,Bakery,Pastry,Almond Croissant,1,3.75,Wed,4,May,5,2,07:30:22,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Wed,4,May,5,2,07:30:27,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,Wed,4,May,5,2,07:30:33,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Wed,4,May,5,2,07:30:43,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Wed,4,May,5,2,07:30:46,Weekday,Early Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Rg,2,6.0,Wed,4,May,5,2,07:30:48,Weekday,Early Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Rg,2,6.0,Wed,4,May,5,2,07:31:27,Weekday,Early Morning
Astoria,Tea,Brewed Green tea,Serenity Green Tea Rg,2,5.0,Wed,4,May,5,2,07:33:22,Weekday,Early Morning
Lower Manhattan,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,May,5,2,07:33:33,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,6.0,Wed,4,May,5,2,07:34:02,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Cappuccino,2,7.5,Wed,4,May,5,2,07:34:04,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Chocolate syrup,1,0.8,Wed,4,May,5,2,07:34:04,Weekday,Early Morning
Astoria,Bakery,Biscotti,Ginger Biscotti,1,3.5,Wed,4,May,5,2,07:34:04,Weekday,Early Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Lg,2,7.0,Wed,4,May,5,2,07:34:06,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Cappuccino,2,7.5,Wed,4,May,5,2,07:34:39,Weekday,Early Morning
Lower Manhattan,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,2,1.6,Wed,4,May,5,2,07:34:39,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Lg,1,3.0,Wed,4,May,5,2,07:35:27,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Lg,1,3.5,Wed,4,May,5,2,07:35:35,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Rg,2,6.0,Wed,4,May,5,2,07:35:40,Weekday,Early Morning
Astoria,Bakery,Pastry,Croissant,1,3.5,Wed,4,May,5,2,07:35:40,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,6.0,Wed,4,May,5,2,07:35:43,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,2,6.0,Wed,4,May,5,2,07:35:53,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,1,2.0,Wed,4,May,5,2,07:36:47,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Wed,4,May,5,2,07:36:52,Weekday,Early Morning
Astoria,Branded,Clothing,I Need My Bean! T-shirt,1,28.0,Wed,4,May,5,2,07:36:52,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,Earl Grey Lg,2,6.0,Wed,4,May,5,2,07:37:10,Weekday,Early Morning
Astoria,Loose Tea,Chai tea,Morning Sunrise Chai,1,9.5,Wed,4,May,5,2,07:37:10,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,2,6.0,Wed,4,May,5,2,07:37:22,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,1,3.75,Wed,4,May,5,2,07:37:56,Weekday,Early Morning
Lower Manhattan,Bakery,Pastry,Chocolate Croissant,1,3.75,Wed,4,May,5,2,07:37:56,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,1,3.0,Wed,4,May,5,2,07:38:10,Weekday,Early Morning
Astoria,Bakery,Pastry,Almond Croissant,1,3.75,Wed,4,May,5,2,07:38:10,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Lg,2,6.0,Wed,4,May,5,2,07:38:16,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,May,5,2,07:38:17,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Rg,2,5.0,Wed,4,May,5,2,07:39:37,Weekday,Early Morning
Lower Manhattan,Bakery,Scone,Scottish Cream Scone ,1,4.5,Wed,4,May,5,2,07:39:37,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Wed,4,May,5,2,07:41:06,Weekday,Early Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Wed,4,May,5,2,07:41:26,Weekday,Early Morning
Astoria,Bakery,Biscotti,Ginger Biscotti,1,3.5,Wed,4,May,5,2,07:41:26,Weekday,Early Morning
Astoria,Loose Tea,Black tea,Earl Grey,1,8.95,Wed,4,May,5,2,07:41:26,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Peppermint Lg,1,3.0,Wed,4,May,5,2,07:42:17,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Cappuccino,2,7.5,Wed,4,May,5,2,07:42:25,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Carmel syrup,2,1.6,Wed,4,May,5,2,07:42:25,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,Wed,4,May,5,2,07:42:37,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,6.0,Wed,4,May,5,2,07:42:43,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,7.5,Wed,4,May,5,2,07:42:43,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Green tea,Serenity Green Tea Lg,1,3.0,Wed,4,May,5,2,07:43:28,Weekday,Early Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Rg,2,6.0,Wed,4,May,5,2,07:44:00,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Latte,2,7.5,Wed,4,May,5,2,07:44:34,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Chocolate syrup,2,1.6,Wed,4,May,5,2,07:44:34,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Wed,4,May,5,2,07:44:56,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Wed,4,May,5,2,07:45:08,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2,6.0,Wed,4,May,5,2,07:45:24,Weekday,Early Morning
Lower Manhattan,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,1,2.45,Wed,4,May,5,2,07:45:28,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Sm,1,2.0,Wed,4,May,5,2,07:46:21,Weekday,Early Morning
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Wed,4,May,5,2,07:47:23,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,Wed,4,May,5,2,07:48:25,Weekday,Early Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Rg,1,3.0,Wed,4,May,5,2,07:48:45,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Peppermint Rg,1,2.5,Wed,4,May,5,2,07:48:50,Weekday,Early Morning
Astoria,Bakery,Biscotti,Chocolate Chip Biscotti,1,3.5,Wed,4,May,5,2,07:48:50,Weekday,Early Morning
Astoria,Coffee,Drip coffee,Our Old Time Diner Blend Rg,1,2.5,Wed,4,May,5,2,07:49:16,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,Earl Grey Rg,1,2.5,Wed,4,May,5,2,07:49:46,Weekday,Early Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Wed,4,May,5,2,07:49:49,Weekday,Early Morning
Astoria,Bakery,Pastry,Almond Croissant,1,3.75,Wed,4,May,5,2,07:49:49,Weekday,Early Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Rg,1,3.0,Wed,4,May,5,2,07:50:18,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Jumbo Savory Scone,1,3.75,Wed,4,May,5,2,07:50:18,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Espresso shot,1,3.0,Wed,4,May,5,2,07:50:19,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Wed,4,May,5,2,07:50:19,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,6.0,Wed,4,May,5,2,07:50:58,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Latte Rg,2,8.5,Wed,4,May,5,2,07:52:11,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Chocolate syrup,2,1.6,Wed,4,May,5,2,07:52:11,Weekday,Early Morning
Astoria,Loose Tea,Chai tea,Morning Sunrise Chai,1,9.5,Wed,4,May,5,2,07:52:11,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Lg,2,6.0,Wed,4,May,5,2,07:52:17,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3.0,Wed,4,May,5,2,07:54:00,Weekday,Early Morning
Lower Manhattan,Bakery,Pastry,Chocolate Croissant,1,3.75,Wed,4,May,5,2,07:54:00,Weekday,Early Morning
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2,9.5,Wed,4,May,5,2,07:54:47,Weekday,Early Morning
Hell's Kitchen,Coffee beans,House blend Beans,Our Old Time Diner Blend,1,18.0,Wed,4,May,5,2,07:54:47,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Wed,4,May,5,2,07:54:48,Weekday,Early Morning
Hell's Kitchen,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Wed,4,May,5,2,07:54:48,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,Wed,4,May,5,2,07:55:39,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Lg,1,3.0,Wed,4,May,5,2,07:56:01,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,1,3.0,Wed,4,May,5,2,07:56:01,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,Wed,4,May,5,2,07:56:47,Weekday,Early Morning
Astoria,Bakery,Scone,Scottish Cream Scone ,1,4.5,Wed,4,May,5,2,07:56:47,Weekday,Early Morning
Astoria,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2,7.5,Wed,4,May,5,2,07:57:04,Weekday,Early Morning
Astoria,Bakery,Biscotti,Ginger Biscotti,1,3.5,Wed,4,May,5,2,07:57:04,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Wed,4,May,5,2,07:57:39,Weekday,Early Morning
Astoria,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2,9.0,Wed,4,May,5,2,07:58:15,Weekday,Early Morning
Hell's Kitchen,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,1,3.1,Wed,4,May,5,2,07:59:10,Weekday,Early Morning
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4.0,Wed,4,May,5,2,07:59:31,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2,6.2,Wed,4,May,5,2,07:59:43,Weekday,Early Morning
Astoria,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,1,7.6,Wed,4,May,5,2,07:59:43,Weekday,Early Morning
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,1,3.75,Wed,4,May,5,2,07:59:56,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,Earl Grey Rg,2,5.0,Wed,4,May,5,2,08:00:56,Weekday,Early Morning
Astoria,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2,9.5,Wed,4,May,5,2,08:04:00,Weekday,Early Morning
Astoria,Coffee,Organic brewed coffee,Brazilian Lg,2,7.0,Wed,4,May,5,2,08:04:53,Weekday,Early Morning
Lower Manhattan,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2,5.0,Wed,4,May,5,2,08:05:46,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Wed,4,May,5,2,08:05:46,Weekday,Early Morning
Hell's Kitchen,Coffee,Barista Espresso,Cappuccino,1,3.75,Wed,4,May,5,2,08:06:11,Weekday,Early Morning
Hell's Kitchen,Flavours,Regular syrup,Chocolate syrup,2,1.6,Wed,4,May,5,2,08:06:11,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4.0,Wed,4,May,5,2,08:07:38,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Lg,2,7.0,Wed,4,May,5,2,08:08:09,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,1,3.5,Wed,4,May,5,2,08:08:12,Weekday,Early Morning
Hell's Kitchen,Coffee,Barista Espresso,Latte Rg,2,8.5,Wed,4,May,5,2,08:08:28,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Wed,4,May,5,2,08:08:28,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,1,2.5,Wed,4,May,5,2,08:09:05,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Latte,3,11.25,Wed,4,May,5,2,08:09:34,Weekday,Early Morning
Lower Manhattan,Flavours,Regular syrup,Carmel syrup,1,0.8,Wed,4,May,5,2,08:09:34,Weekday,Early Morning
Lower Manhattan,Bakery,Pastry,Croissant,1,3.5,Wed,4,May,5,2,08:09:34,Weekday,Early Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Lg,2,7.0,Wed,4,May,5,2,08:10:07,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Cappuccino Lg,2,8.5,Wed,4,May,5,2,08:10:20,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Chocolate syrup,2,1.6,Wed,4,May,5,2,08:10:20,Weekday,Early Morning
Astoria,Bakery,Pastry,Croissant,1,3.5,Wed,4,May,5,2,08:10:20,Weekday,Early Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,2,4.4,Wed,4,May,5,2,08:11:55,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Wed,4,May,5,2,08:12:42,Weekday,Early Morning
Lower Manhattan,Coffee,Barista Espresso,Ouro Brasileiro shot,1,3.0,Wed,4,May,5,2,08:12:52,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Rg,1,3.0,Wed,4,May,5,2,08:13:25,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Wed,4,May,5,2,08:13:31,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Rg,2,5.0,Wed,4,May,5,2,08:13:34,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Wed,4,May,5,2,08:13:56,Weekday,Early Morning
Hell's Kitchen,Coffee,Barista Espresso,Ouro Brasileiro shot,1,3.0,Wed,4,May,5,2,08:14:22,Weekday,Early Morning
Hell's Kitchen,Bakery,Scone,Oatmeal Scone,1,3.0,Wed,4,May,5,2,08:14:22,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,1,3.1,Wed,4,May,5,2,08:14:44,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Latte Rg,1,4.25,Wed,4,May,5,2,08:15:55,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Hazelnut syrup,2,1.6,Wed,4,May,5,2,08:15:55,Weekday,Early Morning
Lower Manhattan,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,1,3.5,Wed,4,May,5,2,08:16:41,Weekday,Early Morning
Lower Manhattan,Bakery,Pastry,Almond Croissant,1,3.75,Wed,4,May,5,2,08:16:41,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Lemon Grass Rg,2,5.0,Wed,4,May,5,2,08:17:17,Weekday,Early Morning
Astoria,Coffee,Barista Espresso,Espresso shot,1,3.0,Wed,4,May,5,2,08:17:34,Weekday,Early Morning
Astoria,Flavours,Regular syrup,Carmel syrup,1,0.8,Wed,4,May,5,2,08:17:34,Weekday,Early Morning
Astoria,Bakery,Pastry,Chocolate Croissant,1,3.75,Wed,4,May,5,2,08:17:34,Weekday,Early Morning
Hell's Kitchen,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2,5.0,Wed,4,May,5,2,08:18:19,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,1,2.55,Wed,4,May,5,2,08:18:37,Weekday,Early Morning
Astoria,Bakery,Scone,Oatmeal Scone,1,3.0,Wed,4,May,5,2,08:18:37,Weekday,Early Morning
Lower Manhattan,Tea,Brewed herbal tea,Peppermint Rg,2,5.0,Wed,4,May,5,2,08:18:46,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,1,3.0,Wed,4,May,5,2,08:19:05,Weekday,Early Morning
Hell's Kitchen,Coffee,Organic brewed coffee,Brazilian Sm,1,2.2,Wed,4,May,5,2,08:19:20,Weekday,Early Morning
Astoria,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Wed,4,May,5,2,08:20:06,Weekday,Early Morning
Astoria,Bakery,Scone,Jumbo Savory Scone,1,3.75,Wed,4,May,5,2,08:20:06,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2,6.0,Wed,4,May,5,2,08:20:18,Weekday,Early Morning
Lower Manhattan,Bakery,Biscotti,Hazelnut Biscotti,1,3.25,Wed,4,May,5,2,08:20:18,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Chai tea,Traditional Blend Chai Rg,1,2.5,Wed,4,May,5,2,08:20:32,Weekday,Early Morning
Hell's Kitchen,Tea,Brewed herbal tea,Lemon Grass Lg,2,6.0,Wed,4,May,5,2,08:26:20,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,English Breakfast Rg,1,2.5,Wed,4,May,5,2,08:26:46,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2,6.0,Wed,4,May,5,2,08:26:49,Weekday,Early Morning
Astoria,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2,5.1,Wed,4,May,5,2,08:27:08,Weekday,Early Morning
Astoria,Tea,Brewed herbal tea,Peppermint Lg,2,6.0,Wed,4,May,5,2,08:27:09,Weekday,Early Morning
Astoria,Tea,Brewed Black tea,Earl Grey Lg,1,3.0,Wed,4,May,5,2,08:27:34,Weekday,Early Morning
Hell's Kitchen,Coffee,Barista Espresso,Latte Rg,1,4.25,Wed,4,May,5,2,08:28:35,Weekday,Early Morning
Hell's Kitchen,Flavours,Regular syrup,Chocolate syrup,1,0.8,Wed,4,May,5,2,08:28:35,Weekday,Early Morning
Lower Manhattan,Tea,Brewed Black tea,Earl Grey Rg,2,5.0,Wed,4,May,5,2,08:28:41,Weekday,Early Morning
Lower Manhattan,Coffee,Organic brewed coffee,Brazilian Rg,1,3.0,Wed,4,May,5,2,08:30:03,Weekday,Early Morning
Hell's Kitchen,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,1,4.75,Wed,4,May,5,2,08:32:04,Weekday,Early Morning
Hell's Kitchen,Bakery,Pastry,Almond Croissant,1,3.75,Wed,4,May,5,2,08:32:04,Weekday,Early Morning
Hell's Kitchen,Coffee,Gourmet brewed coffee,Ethiopia Sm,2,4.4,Wed,4,May,5,2,08:32:19,Weekday,Early Morning
